"","year","biomass","control.rule","sim"
"21179",2051,17978.2060956403,"low.biomass",7758
"21180",2052,16770.851751817,"low.biomass",7758
"21181",2023,22145.8706824845,"low.biomass",3751
"21182",2024,26395.6861605503,"low.biomass",3751
"21183",2025,28875.2226088089,"low.biomass",3751
"21184",2026,34447.9083334271,"low.biomass",3751
"21185",2027,41346.3277719821,"low.biomass",3751
"21186",2028,81427.1985814944,"low.biomass",3751
"21187",2029,101467.061065749,"low.biomass",3751
"21188",2030,117500.550311056,"low.biomass",3751
"21189",2031,127207.926558313,"low.biomass",3751
"21190",2032,136561.86822055,"low.biomass",3751
"21191",2033,131223.752318984,"low.biomass",3751
"21192",2034,113665.973547115,"low.biomass",3751
"21193",2035,92821.1745972322,"low.biomass",3751
"21194",2036,83523.3322284741,"low.biomass",3751
"21195",2037,80206.5839104806,"low.biomass",3751
"21196",2038,73953.8309578298,"low.biomass",3751
"21197",2039,64920.2761162618,"low.biomass",3751
"21198",2040,74793.723601835,"low.biomass",3751
"21199",2041,89189.2764451115,"low.biomass",3751
"21200",2042,89553.3526209609,"low.biomass",3751
"21201",2043,89985.4619814124,"low.biomass",3751
"21202",2044,86562.4921078473,"low.biomass",3751
"21203",2045,76561.6226343233,"low.biomass",3751
"21204",2046,68924.1690536929,"low.biomass",3751
"21205",2047,57908.7860289432,"low.biomass",3751
"21206",2048,45656.2588588567,"low.biomass",3751
"21207",2049,37333.4451330743,"low.biomass",3751
"21208",2050,29925.414524344,"low.biomass",3751
"21209",2051,26331.4043410177,"low.biomass",3751
"21210",2052,24943.019342241,"low.biomass",3751
"21211",2023,26370.2120144587,"low.biomass",7685
"21212",2024,26587.3774828174,"low.biomass",7685
"21213",2025,24528.8594722183,"low.biomass",7685
"21214",2026,45158.3820324244,"low.biomass",7685
"21215",2027,55703.6800198168,"low.biomass",7685
"21216",2028,44485.402629645,"low.biomass",7685
"21217",2029,40152.7915029574,"low.biomass",7685
"21218",2030,43644.2624538691,"low.biomass",7685
"21219",2031,45418.4849945654,"low.biomass",7685
"21220",2032,39684.5269966795,"low.biomass",7685
"21221",2033,45288.8076114586,"low.biomass",7685
"21222",2034,46773.4493601719,"low.biomass",7685
"21223",2035,36963.1933899027,"low.biomass",7685
"21224",2036,29916.0680967646,"low.biomass",7685
"21225",2037,58259.3559365083,"low.biomass",7685
"21226",2038,72774.9474057257,"low.biomass",7685
"21227",2039,56622.1090536028,"low.biomass",7685
"21228",2040,60674.7878320017,"low.biomass",7685
"21229",2041,61185.5873540532,"low.biomass",7685
"21230",2042,46510.685315097,"low.biomass",7685
"21231",2043,36440.178539933,"low.biomass",7685
"21232",2044,26464.1714133687,"low.biomass",7685
"21233",2045,21004.7760414363,"low.biomass",7685
"21234",2046,18902.5078873478,"low.biomass",7685
"21235",2047,14259.392999838,"low.biomass",7685
"21236",2048,11620.5465001317,"low.biomass",7685
"21237",2049,13323.1097712109,"low.biomass",7685
"21238",2050,13859.0762346079,"low.biomass",7685
"21239",2051,12202.747408014,"low.biomass",7685
"21240",2052,10879.4103911617,"low.biomass",7685
"21241",2023,17648.7988484711,"low.biomass",2404
"21242",2024,19749.6485594817,"low.biomass",2404
"21243",2025,21364.8177468786,"low.biomass",2404
"21244",2026,22338.8744406647,"low.biomass",2404
"21245",2027,22643.3569700963,"low.biomass",2404
"21246",2028,28294.5740182764,"low.biomass",2404
"21247",2029,94497.6464629043,"low.biomass",2404
"21248",2030,135702.929463288,"low.biomass",2404
"21249",2031,121392.402651265,"low.biomass",2404
"21250",2032,105887.06741758,"low.biomass",2404
"21251",2033,89398.6807002637,"low.biomass",2404
"21252",2034,73174.5973393482,"low.biomass",2404
"21253",2035,59086.2908112114,"low.biomass",2404
"21254",2036,56770.0272284303,"low.biomass",2404
"21255",2037,57900.0560973898,"low.biomass",2404
"21256",2038,70810.0676679695,"low.biomass",2404
"21257",2039,69282.6368395143,"low.biomass",2404
"21258",2040,55573.1699408109,"low.biomass",2404
"21259",2041,47214.9765540857,"low.biomass",2404
"21260",2042,38794.3509892842,"low.biomass",2404
"21261",2043,29272.4358496499,"low.biomass",2404
"21262",2044,24446.9582832923,"low.biomass",2404
"21263",2045,15715.990943451,"low.biomass",2404
"21264",2046,12198.7616589011,"low.biomass",2404
"21265",2047,11170.7212521224,"low.biomass",2404
"21266",2048,10117.9556843848,"low.biomass",2404
"21267",2049,9241.70728820654,"low.biomass",2404
"21268",2050,7384.12711885992,"low.biomass",2404
"21269",2051,6943.10168606283,"low.biomass",2404
"21270",2052,8738.08614482638,"low.biomass",2404
"21271",2023,18111.0081325711,"low.biomass",6739
"21272",2024,20685.1019055285,"low.biomass",6739
"21273",2025,23061.7942679345,"low.biomass",6739
"21274",2026,22660.8443977967,"low.biomass",6739
"21275",2027,21276.0468935965,"low.biomass",6739
"21276",2028,24942.7683516124,"low.biomass",6739
"21277",2029,26787.7596475302,"low.biomass",6739
"21278",2030,24756.8856381137,"low.biomass",6739
"21279",2031,24516.295730368,"low.biomass",6739
"21280",2032,34061.6419051039,"low.biomass",6739
"21281",2033,36110.7349004868,"low.biomass",6739
"21282",2034,29687.5543450415,"low.biomass",6739
"21283",2035,25907.1346852628,"low.biomass",6739
"21284",2036,23187.011400408,"low.biomass",6739
"21285",2037,19985.4620358616,"low.biomass",6739
"21286",2038,16515.653592486,"low.biomass",6739
"21287",2039,59707.038938755,"low.biomass",6739
"21288",2040,97039.6833269611,"low.biomass",6739
"21289",2041,89729.9219043008,"low.biomass",6739
"21290",2042,76884.5826467327,"low.biomass",6739
"21291",2043,61298.8697845718,"low.biomass",6739
"21292",2044,48112.6834050308,"low.biomass",6739
"21293",2045,38473.0376322926,"low.biomass",6739
"21294",2046,23138.4250326312,"low.biomass",6739
"21295",2047,16917.423433995,"low.biomass",6739
"21296",2048,13744.352524009,"low.biomass",6739
"21297",2049,17608.8970568095,"low.biomass",6739
"21298",2050,19807.7724878555,"low.biomass",6739
"21299",2051,21458.4931881169,"low.biomass",6739
"21300",2052,21357.7230032934,"low.biomass",6739
"21301",2023,24019.0244506719,"low.biomass",3200
"21302",2024,20920.840626236,"low.biomass",3200
"21303",2025,19023.0216886524,"low.biomass",3200
"21304",2026,17258.6089670513,"low.biomass",3200
"21305",2027,18036.9976759628,"low.biomass",3200
"21306",2028,16327.6945540398,"low.biomass",3200
"21307",2029,23125.1799363777,"low.biomass",3200
"21308",2030,27308.0194674942,"low.biomass",3200
"21309",2031,189284.180115119,"low.biomass",3200
"21310",2032,226364.570647332,"low.biomass",3200
"21311",2033,153211.36863988,"low.biomass",3200
"21312",2034,99788.0921798323,"low.biomass",3200
"21313",2035,58771.6431999038,"low.biomass",3200
"21314",2036,41715.6970238506,"low.biomass",3200
"21315",2037,32988.2579932363,"low.biomass",3200
"21316",2038,22459.8810228782,"low.biomass",3200
"21317",2039,171847.588665496,"low.biomass",3200
"21318",2040,221645.369842573,"low.biomass",3200
"21319",2041,163212.878114985,"low.biomass",3200
"21320",2042,108995.375056161,"low.biomass",3200
"21321",2043,64711.3755438425,"low.biomass",3200
"21322",2044,39094.1462122433,"low.biomass",3200
"21323",2045,26572.4975894441,"low.biomass",3200
"21324",2046,17365.4033831068,"low.biomass",3200
"21325",2047,13323.7665203953,"low.biomass",3200
"21326",2048,16197.8107044948,"low.biomass",3200
"21327",2049,16236.1637115123,"low.biomass",3200
"21328",2050,15605.26861214,"low.biomass",3200
"21329",2051,19780.8402532219,"low.biomass",3200
"21330",2052,18934.6087569308,"low.biomass",3200
"21331",2023,21598.6088135317,"low.biomass",9424
"21332",2024,24824.3907233985,"low.biomass",9424
"21333",2025,27999.5537170329,"low.biomass",9424
"21334",2026,30038.6035439446,"low.biomass",9424
"21335",2027,28508.6781922834,"low.biomass",9424
"21336",2028,34130.3835089079,"low.biomass",9424
"21337",2029,37545.0257462193,"low.biomass",9424
"21338",2030,35613.7879985011,"low.biomass",9424
"21339",2031,32003.6585817557,"low.biomass",9424
"21340",2032,25208.6493505921,"low.biomass",9424
"21341",2033,21178.5996853803,"low.biomass",9424
"21342",2034,19404.7016352778,"low.biomass",9424
"21343",2035,41192.3642902705,"low.biomass",9424
"21344",2036,63179.3174848422,"low.biomass",9424
"21345",2037,66770.6657293187,"low.biomass",9424
"21346",2038,81626.3743856752,"low.biomass",9424
"21347",2039,87401.3417052915,"low.biomass",9424
"21348",2040,80348.901485236,"low.biomass",9424
"21349",2041,68801.8161180068,"low.biomass",9424
"21350",2042,47123.0697019651,"low.biomass",9424
"21351",2043,34963.1585319436,"low.biomass",9424
"21352",2044,24876.9158890024,"low.biomass",9424
"21353",2045,16495.5272209147,"low.biomass",9424
"21354",2046,12391.2988283119,"low.biomass",9424
"21355",2047,12313.21634733,"low.biomass",9424
"21356",2048,13332.5446823649,"low.biomass",9424
"21357",2049,13201.0882442551,"low.biomass",9424
"21358",2050,13099.7648300776,"low.biomass",9424
"21359",2051,12579.6383339604,"low.biomass",9424
"21360",2052,21814.217909826,"low.biomass",9424
"21361",2023,18211.7761347726,"low.biomass",5400
"21362",2024,21375.0999688414,"low.biomass",5400
"21363",2025,23970.6689702571,"low.biomass",5400
"21364",2026,26475.4833560523,"low.biomass",5400
"21365",2027,102198.709377074,"low.biomass",5400
"21366",2028,200762.191494801,"low.biomass",5400
"21367",2029,230479.89143868,"low.biomass",5400
"21368",2030,224788.267222267,"low.biomass",5400
"21369",2031,243312.253012734,"low.biomass",5400
"21370",2032,248945.231619583,"low.biomass",5400
"21371",2033,224159.761171262,"low.biomass",5400
"21372",2034,166748.708966903,"low.biomass",5400
"21373",2035,118176.971795355,"low.biomass",5400
"21374",2036,319823.530067072,"low.biomass",5400
"21375",2037,449124.547508626,"low.biomass",5400
"21376",2038,395843.366094302,"low.biomass",5400
"21377",2039,0,"low.biomass",5400
"21378",2040,0,"low.biomass",5400
"21379",2041,0,"low.biomass",5400
"21380",2042,0,"low.biomass",5400
"21381",2043,0,"low.biomass",5400
"21382",2044,0,"low.biomass",5400
"21383",2045,0,"low.biomass",5400
"21384",2046,0,"low.biomass",5400
"21385",2047,0,"low.biomass",5400
"21386",2048,0,"low.biomass",5400
"21387",2049,0,"low.biomass",5400
"21388",2050,0,"low.biomass",5400
"21389",2051,0,"low.biomass",5400
"21390",2052,0,"low.biomass",5400
"21391",2023,18517.6661798888,"low.biomass",7292
"21392",2024,18430.0601461323,"low.biomass",7292
"21393",2025,18455.2369427003,"low.biomass",7292
"21394",2026,18631.0404209508,"low.biomass",7292
"21395",2027,20925.93075694,"low.biomass",7292
"21396",2028,21646.3405797686,"low.biomass",7292
"21397",2029,18441.588164637,"low.biomass",7292
"21398",2030,22848.568917451,"low.biomass",7292
"21399",2031,25338.6679588917,"low.biomass",7292
"21400",2032,27349.6899033907,"low.biomass",7292
"21401",2033,27971.8280507267,"low.biomass",7292
"21402",2034,27437.2524074172,"low.biomass",7292
"21403",2035,28023.6381390795,"low.biomass",7292
"21404",2036,24602.2805638612,"low.biomass",7292
"21405",2037,22123.3178345598,"low.biomass",7292
"21406",2038,32371.1518683508,"low.biomass",7292
"21407",2039,48662.9339861296,"low.biomass",7292
"21408",2040,47954.3382948455,"low.biomass",7292
"21409",2041,41279.8557203568,"low.biomass",7292
"21410",2042,35403.6176872623,"low.biomass",7292
"21411",2043,30721.340738925,"low.biomass",7292
"21412",2044,29663.6639757743,"low.biomass",7292
"21413",2045,23121.9499217834,"low.biomass",7292
"21414",2046,18307.5162178101,"low.biomass",7292
"21415",2047,18143.5746327035,"low.biomass",7292
"21416",2048,16603.1381316008,"low.biomass",7292
"21417",2049,15480.3240772188,"low.biomass",7292
"21418",2050,13375.8585436256,"low.biomass",7292
"21419",2051,11083.1159557907,"low.biomass",7292
"21420",2052,9525.82927287479,"low.biomass",7292
"21421",2023,19867.8554968811,"low.biomass",9782
"21422",2024,24307.875798105,"low.biomass",9782
"21423",2025,26516.4890574788,"low.biomass",9782
"21424",2026,30344.6995865911,"low.biomass",9782
"21425",2027,59190.8249209291,"low.biomass",9782
"21426",2028,87223.1295312148,"low.biomass",9782
"21427",2029,88645.5560692955,"low.biomass",9782
"21428",2030,107987.321167737,"low.biomass",9782
"21429",2031,105417.894780819,"low.biomass",9782
"21430",2032,96533.6939552578,"low.biomass",9782
"21431",2033,81606.8342744857,"low.biomass",9782
"21432",2034,59260.8712261492,"low.biomass",9782
"21433",2035,48208.8487641019,"low.biomass",9782
"21434",2036,44129.5047336293,"low.biomass",9782
"21435",2037,33985.3148571771,"low.biomass",9782
"21436",2038,28153.8088581222,"low.biomass",9782
"21437",2039,23797.5144991892,"low.biomass",9782
"21438",2040,142877.567361222,"low.biomass",9782
"21439",2041,223301.072117198,"low.biomass",9782
"21440",2042,232454.057401672,"low.biomass",9782
"21441",2043,200372.949602231,"low.biomass",9782
"21442",2044,155607.902996013,"low.biomass",9782
"21443",2045,121190.766935696,"low.biomass",9782
"21444",2046,96201.1651398065,"low.biomass",9782
"21445",2047,44831.8578879076,"low.biomass",9782
"21446",2048,20962.1781565725,"low.biomass",9782
"21447",2049,0,"low.biomass",9782
"21448",2050,0,"low.biomass",9782
"21449",2051,0,"low.biomass",9782
"21450",2052,0,"low.biomass",9782
"21451",2023,21581.2435747923,"low.biomass",1257
"21452",2024,24379.4659091917,"low.biomass",1257
"21453",2025,23470.0729773924,"low.biomass",1257
"21454",2026,22004.0868386301,"low.biomass",1257
"21455",2027,18813.9523440429,"low.biomass",1257
"21456",2028,17833.4202840775,"low.biomass",1257
"21457",2029,42689.1310458489,"low.biomass",1257
"21458",2030,50664.2190291389,"low.biomass",1257
"21459",2031,50470.4014950243,"low.biomass",1257
"21460",2032,42480.4618521871,"low.biomass",1257
"21461",2033,34649.4116732803,"low.biomass",1257
"21462",2034,36349.9875199905,"low.biomass",1257
"21463",2035,36084.6030311079,"low.biomass",1257
"21464",2036,25815.521839994,"low.biomass",1257
"21465",2037,22373.4249272553,"low.biomass",1257
"21466",2038,25113.7252590746,"low.biomass",1257
"21467",2039,23365.2528737147,"low.biomass",1257
"21468",2040,223890.136714542,"low.biomass",1257
"21469",2041,279180.452093195,"low.biomass",1257
"21470",2042,244128.887169675,"low.biomass",1257
"21471",2043,186744.939214993,"low.biomass",1257
"21472",2044,128232.097047509,"low.biomass",1257
"21473",2045,89663.7386323045,"low.biomass",1257
"21474",2046,67175.9147174132,"low.biomass",1257
"21475",2047,29292.3708825942,"low.biomass",1257
"21476",2048,14559.1580323509,"low.biomass",1257
"21477",2049,9957.47031419949,"low.biomass",1257
"21478",2050,8102.4510119747,"low.biomass",1257
"21479",2051,7916.57756135937,"low.biomass",1257
"21480",2052,7874.79163856131,"low.biomass",1257
"21481",2023,11311.4304037336,"low.biomass",4109
"21482",2024,12810.6255788431,"low.biomass",4109
"21483",2025,13231.150819785,"low.biomass",4109
"21484",2026,12681.4798994936,"low.biomass",4109
"21485",2027,24693.649258935,"low.biomass",4109
"21486",2028,38391.63516393,"low.biomass",4109
"21487",2029,37486.3614192086,"low.biomass",4109
"21488",2030,39025.616541737,"low.biomass",4109
"21489",2031,39745.0882242692,"low.biomass",4109
"21490",2032,36749.8152573751,"low.biomass",4109
"21491",2033,34371.1116208287,"low.biomass",4109
"21492",2034,27935.4511135061,"low.biomass",4109
"21493",2035,23382.7422747344,"low.biomass",4109
"21494",2036,23179.5706545097,"low.biomass",4109
"21495",2037,39871.5151199735,"low.biomass",4109
"21496",2038,47632.5566233162,"low.biomass",4109
"21497",2039,46325.878877976,"low.biomass",4109
"21498",2040,54496.5699433039,"low.biomass",4109
"21499",2041,52221.1018756184,"low.biomass",4109
"21500",2042,47958.8365225969,"low.biomass",4109
"21501",2043,53186.5625601629,"low.biomass",4109
"21502",2044,45131.5779466929,"low.biomass",4109
"21503",2045,37656.2385876621,"low.biomass",4109
"21504",2046,30364.0854384976,"low.biomass",4109
"21505",2047,21286.7344347321,"low.biomass",4109
"21506",2048,18107.0864775088,"low.biomass",4109
"21507",2049,17091.9598773528,"low.biomass",4109
"21508",2050,14781.8653587062,"low.biomass",4109
"21509",2051,13491.4567602617,"low.biomass",4109
"21510",2052,12703.8133969385,"low.biomass",4109
"21511",2023,17318.558500344,"low.biomass",8985
"21512",2024,17266.230368639,"low.biomass",8985
"21513",2025,17692.6543689007,"low.biomass",8985
"21514",2026,22643.3193449893,"low.biomass",8985
"21515",2027,36258.2016680823,"low.biomass",8985
"21516",2028,41463.5161460128,"low.biomass",8985
"21517",2029,36060.9084807383,"low.biomass",8985
"21518",2030,33216.3371952184,"low.biomass",8985
"21519",2031,42833.3566335974,"low.biomass",8985
"21520",2032,48094.8696835096,"low.biomass",8985
"21521",2033,44222.6312513027,"low.biomass",8985
"21522",2034,50687.2052814635,"low.biomass",8985
"21523",2035,85454.9196383217,"low.biomass",8985
"21524",2036,88772.5560502754,"low.biomass",8985
"21525",2037,76866.8551202829,"low.biomass",8985
"21526",2038,69974.8796613859,"low.biomass",8985
"21527",2039,56277.0601258032,"low.biomass",8985
"21528",2040,43177.4758042152,"low.biomass",8985
"21529",2041,43071.4062667558,"low.biomass",8985
"21530",2042,36724.5662774074,"low.biomass",8985
"21531",2043,28102.3287256728,"low.biomass",8985
"21532",2044,21999.2874520167,"low.biomass",8985
"21533",2045,19069.6184489934,"low.biomass",8985
"21534",2046,17264.0454570885,"low.biomass",8985
"21535",2047,16858.9400631128,"low.biomass",8985
"21536",2048,14175.2727027654,"low.biomass",8985
"21537",2049,12416.377476567,"low.biomass",8985
"21538",2050,12001.9824835705,"low.biomass",8985
"21539",2051,12066.4842837372,"low.biomass",8985
"21540",2052,13867.577853446,"low.biomass",8985
"21541",2023,18400.8038746031,"low.biomass",8877
"21542",2024,20246.7700083026,"low.biomass",8877
