"","year","biomass","control.rule","sim"
"15456",2028,24581.9257916739,"high.harvest",6918
"15457",2029,24362.5161668997,"high.harvest",6918
"15458",2030,21957.6157219395,"high.harvest",6918
"15459",2031,66219.8076983217,"high.harvest",6918
"15460",2032,90312.2084002979,"high.harvest",6918
"15461",2033,63563.1330783613,"high.harvest",6918
"15462",2034,42370.9397269158,"high.harvest",6918
"15463",2035,29989.0533408669,"high.harvest",6918
"15464",2036,20570.8780291426,"high.harvest",6918
"15465",2037,18421.9369568937,"high.harvest",6918
"15466",2038,24546.2546340537,"high.harvest",6918
"15467",2039,27033.6157510345,"high.harvest",6918
"15468",2040,18100.9789632283,"high.harvest",6918
"15469",2041,21834.6547358709,"high.harvest",6918
"15470",2042,22785.2369104095,"high.harvest",6918
"15471",2043,14541.4652254474,"high.harvest",6918
"15472",2044,12757.2734456035,"high.harvest",6918
"15473",2045,10258.372484598,"high.harvest",6918
"15474",2046,9452.80259845938,"high.harvest",6918
"15475",2047,9343.06443658142,"high.harvest",6918
"15476",2048,8248.02240414207,"high.harvest",6918
"15477",2049,8162.44165666565,"high.harvest",6918
"15478",2050,7943.53981789444,"high.harvest",6918
"15479",2051,8000.17853731061,"high.harvest",6918
"15480",2052,8753.28043883351,"high.harvest",6918
"15481",2023,21304.789047468,"high.harvest",1483
"15482",2024,22748.4779641574,"high.harvest",1483
"15483",2025,23138.4875589007,"high.harvest",1483
"15484",2026,28476.9523942731,"high.harvest",1483
"15485",2027,60625.9645209431,"high.harvest",1483
"15486",2028,69433.3068135232,"high.harvest",1483
"15487",2029,42287.8669331118,"high.harvest",1483
"15488",2030,32559.8051363009,"high.harvest",1483
"15489",2031,91064.3424301684,"high.harvest",1483
"15490",2032,130621.829878974,"high.harvest",1483
"15491",2033,83714.6168893221,"high.harvest",1483
"15492",2034,53265.3310084765,"high.harvest",1483
"15493",2035,65913.8930466499,"high.harvest",1483
"15494",2036,82896.5798387972,"high.harvest",1483
"15495",2037,71658.5579395419,"high.harvest",1483
"15496",2038,51788.5658900761,"high.harvest",1483
"15497",2039,39637.3698981257,"high.harvest",1483
"15498",2040,35860.765362551,"high.harvest",1483
"15499",2041,95144.440640919,"high.harvest",1483
"15500",2042,106320.677720961,"high.harvest",1483
"15501",2043,64831.7875953522,"high.harvest",1483
"15502",2044,38271.3545872949,"high.harvest",1483
"15503",2045,28804.1671997577,"high.harvest",1483
"15504",2046,30241.1584820468,"high.harvest",1483
"15505",2047,20793.7283197757,"high.harvest",1483
"15506",2048,15433.4992414761,"high.harvest",1483
"15507",2049,13317.4115347799,"high.harvest",1483
"15508",2050,16841.1455452773,"high.harvest",1483
"15509",2051,20083.9294690211,"high.harvest",1483
"15510",2052,16147.8310891653,"high.harvest",1483
"15511",2023,21423.8568586842,"high.harvest",5310
"15512",2024,25337.3770582806,"high.harvest",5310
"15513",2025,25159.5268850265,"high.harvest",5310
"15514",2026,23984.7101245282,"high.harvest",5310
"15515",2027,21406.9044030362,"high.harvest",5310
"15516",2028,26960.3242558241,"high.harvest",5310
"15517",2029,29061.6403663648,"high.harvest",5310
"15518",2030,21426.5646522474,"high.harvest",5310
"15519",2031,26952.9060992307,"high.harvest",5310
"15520",2032,31314.6672325049,"high.harvest",5310
"15521",2033,31577.3729579892,"high.harvest",5310
"15522",2034,39254.3333249473,"high.harvest",5310
"15523",2035,28407.0914306983,"high.harvest",5310
"15524",2036,22133.8723318507,"high.harvest",5310
"15525",2037,22418.4278143306,"high.harvest",5310
"15526",2038,23285.2750908254,"high.harvest",5310
"15527",2039,31356.3811894842,"high.harvest",5310
"15528",2040,31484.9742790064,"high.harvest",5310
"15529",2041,22712.3389636186,"high.harvest",5310
"15530",2042,19901.384668418,"high.harvest",5310
"15531",2043,23509.9648925965,"high.harvest",5310
"15532",2044,24083.5070576537,"high.harvest",5310
"15533",2045,15681.9464296192,"high.harvest",5310
"15534",2046,13462.1371254203,"high.harvest",5310
"15535",2047,13013.9225688294,"high.harvest",5310
"15536",2048,23170.9027070763,"high.harvest",5310
"15537",2049,34838.5588692537,"high.harvest",5310
"15538",2050,29473.6806391436,"high.harvest",5310
"15539",2051,24332.3742517877,"high.harvest",5310
"15540",2052,18693.0532863057,"high.harvest",5310
"15541",2023,18244.3675980592,"high.harvest",8696
"15542",2024,22140.5595562856,"high.harvest",8696
"15543",2025,22997.9889661455,"high.harvest",8696
"15544",2026,27942.5637259721,"high.harvest",8696
"15545",2027,37480.6336359238,"high.harvest",8696
"15546",2028,46859.7361238461,"high.harvest",8696
"15547",2029,36381.9729344577,"high.harvest",8696
"15548",2030,28245.256691142,"high.harvest",8696
"15549",2031,38354.3139412217,"high.harvest",8696
"15550",2032,37455.2673251625,"high.harvest",8696
"15551",2033,26656.351378608,"high.harvest",8696
"15552",2034,20861.9191208273,"high.harvest",8696
"15553",2035,18516.0599168647,"high.harvest",8696
"15554",2036,24917.8793112468,"high.harvest",8696
"15555",2037,71564.0627126364,"high.harvest",8696
"15556",2038,123122.56471952,"high.harvest",8696
"15557",2039,106642.026879507,"high.harvest",8696
"15558",2040,109408.236618889,"high.harvest",8696
"15559",2041,86774.8727777825,"high.harvest",8696
"15560",2042,65636.9582483487,"high.harvest",8696
"15561",2043,45046.7246846688,"high.harvest",8696
"15562",2044,29313.3998681576,"high.harvest",8696
"15563",2045,17427.0121142055,"high.harvest",8696
"15564",2046,13964.3771472541,"high.harvest",8696
"15565",2047,14376.9318300975,"high.harvest",8696
"15566",2048,16712.5204567952,"high.harvest",8696
"15567",2049,17818.9427220814,"high.harvest",8696
"15568",2050,18315.3945603287,"high.harvest",8696
"15569",2051,17656.4164454604,"high.harvest",8696
"15570",2052,19604.0845314146,"high.harvest",8696
"15571",2023,13548.7114578417,"high.harvest",9142
"15572",2024,15763.2296306474,"high.harvest",9142
"15573",2025,16035.2864379818,"high.harvest",9142
"15574",2026,17714.6284264935,"high.harvest",9142
"15575",2027,18902.4840662659,"high.harvest",9142
"15576",2028,20792.4875097591,"high.harvest",9142
"15577",2029,22310.3761246433,"high.harvest",9142
"15578",2030,23936.4957855,"high.harvest",9142
"15579",2031,28347.4198807053,"high.harvest",9142
"15580",2032,30907.5777302555,"high.harvest",9142
"15581",2033,25543.8596907409,"high.harvest",9142
"15582",2034,29491.1409843391,"high.harvest",9142
"15583",2035,49401.9891951282,"high.harvest",9142
"15584",2036,45314.7098232123,"high.harvest",9142
"15585",2037,39364.1435683517,"high.harvest",9142
"15586",2038,34848.3090169739,"high.harvest",9142
"15587",2039,32116.6586630707,"high.harvest",9142
"15588",2040,35576.4560048717,"high.harvest",9142
"15589",2041,27170.4960645138,"high.harvest",9142
"15590",2042,26144.6921204201,"high.harvest",9142
"15591",2043,24461.4477973482,"high.harvest",9142
"15592",2044,19732.9547732966,"high.harvest",9142
"15593",2045,18072.3371357777,"high.harvest",9142
"15594",2046,15025.4067175178,"high.harvest",9142
"15595",2047,12226.5572627979,"high.harvest",9142
"15596",2048,10749.1236633224,"high.harvest",9142
"15597",2049,8987.59796289535,"high.harvest",9142
"15598",2050,7522.28228383393,"high.harvest",9142
"15599",2051,6640.28056167666,"high.harvest",9142
"15600",2052,6134.83963505475,"high.harvest",9142
"15601",2023,19657.2262969138,"high.harvest",9495
"15602",2024,20961.6309063163,"high.harvest",9495
"15603",2025,19118.917289885,"high.harvest",9495
"15604",2026,20140.9283348491,"high.harvest",9495
"15605",2027,20781.9083825913,"high.harvest",9495
"15606",2028,20985.0243000581,"high.harvest",9495
"15607",2029,17071.6242190555,"high.harvest",9495
"15608",2030,14117.4065489039,"high.harvest",9495
"15609",2031,12786.384805909,"high.harvest",9495
"15610",2032,14135.2773959004,"high.harvest",9495
"15611",2033,19821.7442371776,"high.harvest",9495
"15612",2034,33142.8676189895,"high.harvest",9495
"15613",2035,40116.049590564,"high.harvest",9495
"15614",2036,61260.1176484431,"high.harvest",9495
"15615",2037,73366.7572511232,"high.harvest",9495
"15616",2038,47972.981581252,"high.harvest",9495
"15617",2039,55873.2503920249,"high.harvest",9495
"15618",2040,52149.3025226935,"high.harvest",9495
"15619",2041,40523.8864694954,"high.harvest",9495
"15620",2042,34160.1669138485,"high.harvest",9495
"15621",2043,21960.3839072527,"high.harvest",9495
"15622",2044,22056.069571805,"high.harvest",9495
"15623",2045,22151.1101086044,"high.harvest",9495
"15624",2046,20780.3964094848,"high.harvest",9495
"15625",2047,19551.4565640439,"high.harvest",9495
"15626",2048,16637.9998585834,"high.harvest",9495
"15627",2049,19876.8137333726,"high.harvest",9495
"15628",2050,20530.0367796659,"high.harvest",9495
"15629",2051,25654.6448659778,"high.harvest",9495
"15630",2052,27855.7311433519,"high.harvest",9495
"15631",2023,19607.2573323094,"high.harvest",6175
"15632",2024,22616.0561494005,"high.harvest",6175
"15633",2025,22552.3051420781,"high.harvest",6175
"15634",2026,25865.2897490796,"high.harvest",6175
"15635",2027,34255.8731612358,"high.harvest",6175
"15636",2028,33868.6610044107,"high.harvest",6175
"15637",2029,249012.719864295,"high.harvest",6175
"15638",2030,288414.23990014,"high.harvest",6175
"15639",2031,203433.013480305,"high.harvest",6175
"15640",2032,119780.380513654,"high.harvest",6175
"15641",2033,69063.7351279918,"high.harvest",6175
"15642",2034,44536.9452092435,"high.harvest",6175
"15643",2035,50964.5031378292,"high.harvest",6175
"15644",2036,36845.3942470813,"high.harvest",6175
"15645",2037,88626.4066691106,"high.harvest",6175
"15646",2038,130274.636834886,"high.harvest",6175
"15647",2039,93043.3454991057,"high.harvest",6175
"15648",2040,61025.7208693918,"high.harvest",6175
"15649",2041,37508.7351291617,"high.harvest",6175
"15650",2042,24346.6511841585,"high.harvest",6175
"15651",2043,19324.3361187073,"high.harvest",6175
"15652",2044,19612.8759440421,"high.harvest",6175
"15653",2045,18707.6822605729,"high.harvest",6175
"15654",2046,21638.3215272053,"high.harvest",6175
"15655",2047,22919.1122590234,"high.harvest",6175
"15656",2048,19745.8019822359,"high.harvest",6175
"15657",2049,18529.4350958608,"high.harvest",6175
"15658",2050,17532.1922328488,"high.harvest",6175
"15659",2051,16252.68318038,"high.harvest",6175
"15660",2052,18631.5715253251,"high.harvest",6175
"15661",2023,25429.8304322553,"high.harvest",7429
"15662",2024,26925.5244368438,"high.harvest",7429
"15663",2025,25408.2688628312,"high.harvest",7429
"15664",2026,23855.3912784296,"high.harvest",7429
"15665",2027,37540.9646094742,"high.harvest",7429
"15666",2028,42465.863342985,"high.harvest",7429
"15667",2029,37164.5276726869,"high.harvest",7429
"15668",2030,59937.3913050685,"high.harvest",7429
"15669",2031,50309.4413178168,"high.harvest",7429
"15670",2032,32684.9489158768,"high.harvest",7429
"15671",2033,28291.7354598728,"high.harvest",7429
"15672",2034,23221.9778527626,"high.harvest",7429
"15673",2035,20473.5468257629,"high.harvest",7429
"15674",2036,18843.9673157648,"high.harvest",7429
"15675",2037,17341.5388228711,"high.harvest",7429
"15676",2038,63036.6819679645,"high.harvest",7429
"15677",2039,93206.4343081225,"high.harvest",7429
"15678",2040,59807.9677178831,"high.harvest",7429
"15679",2041,62336.803224779,"high.harvest",7429
"15680",2042,0,"high.harvest",7429
"15681",2043,0,"high.harvest",7429
"15682",2044,0,"high.harvest",7429
"15683",2045,0,"high.harvest",7429
"15684",2046,0,"high.harvest",7429
"15685",2047,0,"high.harvest",7429
"15686",2048,0,"high.harvest",7429
"15687",2049,0,"high.harvest",7429
"15688",2050,0,"high.harvest",7429
"15689",2051,0,"high.harvest",7429
"15690",2052,0,"high.harvest",7429
"15691",2023,17937.3197829574,"high.harvest",3457
"15692",2024,21439.4638445592,"high.harvest",3457
"15693",2025,21412.9673955645,"high.harvest",3457
"15694",2026,23393.2814214288,"high.harvest",3457
"15695",2027,24936.1537696144,"high.harvest",3457
"15696",2028,29331.2108416771,"high.harvest",3457
"15697",2029,31031.3552630869,"high.harvest",3457
"15698",2030,29890.888215286,"high.harvest",3457
"15699",2031,26290.378281138,"high.harvest",3457
"15700",2032,34098.3396027718,"high.harvest",3457
"15701",2033,42134.5247878771,"high.harvest",3457
"15702",2034,36261.2150721431,"high.harvest",3457
"15703",2035,29273.7089802755,"high.harvest",3457
"15704",2036,22505.5794664851,"high.harvest",3457
"15705",2037,26756.3046817917,"high.harvest",3457
"15706",2038,40402.2399316714,"high.harvest",3457
"15707",2039,38707.9496966196,"high.harvest",3457
"15708",2040,24906.7417461592,"high.harvest",3457
"15709",2041,27389.755801845,"high.harvest",3457
"15710",2042,30649.1772949814,"high.harvest",3457
"15711",2043,26364.7257996617,"high.harvest",3457
"15712",2044,26016.0966501597,"high.harvest",3457
"15713",2045,22716.8322877381,"high.harvest",3457
"15714",2046,19202.1274577312,"high.harvest",3457
"15715",2047,17823.6185680695,"high.harvest",3457
"15716",2048,18593.5281281466,"high.harvest",3457
"15717",2049,20410.4943785695,"high.harvest",3457
"15718",2050,19026.155576914,"high.harvest",3457
"15719",2051,17299.551410632,"high.harvest",3457
"15720",2052,17587.2283462565,"high.harvest",3457
"15721",2023,28305.5484298002,"high.harvest",9804
"15722",2024,27436.0042990569,"high.harvest",9804
"15723",2025,24973.9117809383,"high.harvest",9804
"15724",2026,26823.9009525156,"high.harvest",9804
"15725",2027,28249.6775499499,"high.harvest",9804
"15726",2028,24802.8945562541,"high.harvest",9804
"15727",2029,26692.9971537929,"high.harvest",9804
"15728",2030,26489.5255869243,"high.harvest",9804
"15729",2031,22186.3324529262,"high.harvest",9804
"15730",2032,34313.4263538904,"high.harvest",9804
"15731",2033,38672.3861171887,"high.harvest",9804
"15732",2034,31824.2036770442,"high.harvest",9804
"15733",2035,32503.7609813627,"high.harvest",9804
"15734",2036,28502.7712629147,"high.harvest",9804
"15735",2037,25212.9693059838,"high.harvest",9804
"15736",2038,23794.5061348184,"high.harvest",9804
"15737",2039,19741.5571081936,"high.harvest",9804
"15738",2040,16925.0118028201,"high.harvest",9804
"15739",2041,14645.2318261896,"high.harvest",9804
"15740",2042,13206.9128060772,"high.harvest",9804
"15741",2043,11767.9661178657,"high.harvest",9804
"15742",2044,9964.4922144766,"high.harvest",9804
"15743",2045,9288.10278562714,"high.harvest",9804
"15744",2046,9852.53127990997,"high.harvest",9804
"15745",2047,12691.4293507487,"high.harvest",9804
"15746",2048,0,"high.harvest",9804
"15747",2049,0,"high.harvest",9804
"15748",2050,0,"high.harvest",9804
"15749",2051,0,"high.harvest",9804
"15750",2052,0,"high.harvest",9804
"15751",2023,13955.7190950468,"high.harvest",4743
"15752",2024,16394.8349532009,"high.harvest",4743
"15753",2025,17629.1452378341,"high.harvest",4743
"15754",2026,20173.887899511,"high.harvest",4743
"15755",2027,27102.9067079914,"high.harvest",4743
"15756",2028,30200.0526602618,"high.harvest",4743
"15757",2029,23107.2586826092,"high.harvest",4743
"15758",2030,20415.0121017187,"high.harvest",4743
"15759",2031,18112.3839095491,"high.harvest",4743
"15760",2032,30922.2791602202,"high.harvest",4743
"15761",2033,36391.300977162,"high.harvest",4743
"15762",2034,24968.1729157523,"high.harvest",4743
"15763",2035,21159.0513136644,"high.harvest",4743
"15764",2036,18552.2340796855,"high.harvest",4743
"15765",2037,17013.3306843298,"high.harvest",4743
"15766",2038,15764.5748282002,"high.harvest",4743
"15767",2039,16660.3308399418,"high.harvest",4743
"15768",2040,84298.7629521038,"high.harvest",4743
"15769",2041,116959.957387865,"high.harvest",4743
"15770",2042,74659.8685905294,"high.harvest",4743
"15771",2043,43092.2847527662,"high.harvest",4743
"15772",2044,50594.6357341226,"high.harvest",4743
"15773",2045,49281.043655307,"high.harvest",4743
"15774",2046,39288.9724844067,"high.harvest",4743
"15775",2047,32154.6684452328,"high.harvest",4743
"15776",2048,26996.7180729383,"high.harvest",4743
"15777",2049,22244.9284334061,"high.harvest",4743
"15778",2050,17757.2480548914,"high.harvest",4743
"15779",2051,13593.7723092743,"high.harvest",4743
"15780",2052,13515.0822482995,"high.harvest",4743
"15781",2023,33330.5716892949,"high.harvest",8808
"15782",2024,30140.9931506069,"high.harvest",8808
"15783",2025,27585.7400785624,"high.harvest",8808
"15784",2026,58739.9680365081,"high.harvest",8808
"15785",2027,67310.183420551,"high.harvest",8808
"15786",2028,34192.3311370785,"high.harvest",8808
"15787",2029,26494.3977624145,"high.harvest",8808
"15788",2030,21536.9536554248,"high.harvest",8808
"15789",2031,24219.2329632472,"high.harvest",8808
"15790",2032,25964.1262024497,"high.harvest",8808
"15791",2033,27541.8463752374,"high.harvest",8808
"15792",2034,35200.7995317139,"high.harvest",8808
"15793",2035,43990.4402678546,"high.harvest",8808
"15794",2036,39340.2679663203,"high.harvest",8808
"15795",2037,39020.1832541829,"high.harvest",8808
"15796",2038,39178.7726400804,"high.harvest",8808
"15797",2039,30614.2655496775,"high.harvest",8808
"15798",2040,27358.8450753528,"high.harvest",8808
"15799",2041,25835.5428860494,"high.harvest",8808
"15800",2042,21716.5098945647,"high.harvest",8808
